r,z,"v(r,z)",u_r,w_z,P
0.000055,0.003718,107.782,106.445,16.9253,0.000239
0.000055,0.003608,155.995,155.641,-10.498,0.000391
0.000055,0.003498,54.4017,-47.8485,-25.8856,0.000301
0.000055,0.003388,124.069,-119.276,-34.1519,3.21E-04
0.000055,0.003278,141.207,-139.124,-24.1654,0.000298
0.000055,0.003168,206.677,-152.129,-139.9,0.00027
0.000055,0.003058,39.754,35.9184,17.0367,0.000398
0.000055,0.002948,241.044,240.84,9.91265,0.000281
0.000055,0.002838,495.326,488.991,78.9655,0.000298
0.000055,0.002728,290.113,290.104,2.27923,0.000158
0.000055,0.002618,9.6176,9.55064,-1.13295,0.00045
0.000055,0.002508,47.921,43.5424,-20.0119,0.000167
0.000055,0.002398,8.53277,-8.46879,-1.04292,0.000365
0.000055,0.002288,12.2769,12.0201,2.49755,0.000175
0.000055,0.002178,48.7492,-25.1001,-41.7908,0.00021
0.000055,0.002068,25.9421,5.0759,-25.4407,0.000265
0.000055,0.001958,26.4715,22.3614,-14.1672,0.000252
0.000055,0.001848,215.225,-210.085,46.7576,2.20E-04
0.000055,0.001738,55.7289,-46.8726,30.1441,0.000294
0.000055,0.001628,78.9989,52.2852,59.2206,0.000327
0.000055,0.001518,130.422,-122.665,44.3095,0.000173
0.000055,0.001408,29.8532,-26.2612,-14.1972,0.000476
0.000055,0.001298,53.5821,-51.3376,15.3458,0.000148
0.000055,0.001188,68.5156,-67.3982,12.3232,0.0004
0.000055,0.001078,189.799,-188.257,24.1446,0.000128
0.000055,0.000968,37.4481,-37.3622,-2.53624,0.000162
0.000055,0.000858,210.204,210.013,-8.94014,0.000486
0.000055,0.000748,72.8166,72.7016,-4.09112,7.46E-05
0.000055,0.000638,88.4688,88.4569,1.45272,0.000438
0.000055,0.000528,86.4472,84.9504,16.017,0.000223
0.000055,0.000418,24.2247,-17.6414,16.6017,0.000292
0.000055,0.000308,66.3456,-64.4514,15.7405,0.000382
0.000055,0.000198,115.617,-115.466,5.90448,0.000148
0.000055,0.000088,73.9603,-73.6756,6.48388,0.000607
0.000055,0,2.82,0,2.82,0.001315
0.00011,0.022,106.38,-106.38,0,1.02E-05
0.00011,0.021868,9.38197,-9.29377,1.28339,0.0004
0.00011,0.02178,180.14,-179.795,11.1479,0.000262
0.00011,0.021648,48.475,48.4216,-2.27538,0.000325
0.00011,0.021538,114.556,-113.973,-11.5453,0.000536
0.00011,0.021428,256.223,-256.187,-4.33941,0.000213
0.00011,0.021318,126.225,-126.138,4.69034,0.000672
0.00011,0.021208,88.9993,-86.349,21.5578,0.000215
0.00011,0.021098,47.8027,-43.5171,19.7827,-0.00024
0.00011,0.020988,412.417,-412.368,6.39499,0.000278
0.00011,0.020878,364.115,-364.113,-1.05356,0.000949
0.00011,0.020768,14.7396,11.586,-9.11146,9.33E-05
0.00011,0.020658,251.469,-251.33,-8.37086,-7.11E-05
0.00011,0.020548,199.416,-199.163,10.0423,0.000348
0.00011,0.020438,92.8611,92.4448,8.78293,0.000544
0.00011,0.020328,172.661,171.387,20.935,0.000482
0.00011,0.020218,54.7819,-53.3422,12.4768,1.56E-05
0.00011,0.020108,111.17,-110.281,-14.0373,0.000558
0.00011,0.019998,24.3689,-24.3521,0.904038,0.000116
0.00011,0.019888,117.236,115.571,19.6861,0.000591
0.00011,0.019778,226.491,226.165,12.1529,0.000266
0.00011,0.019668,106.244,105.89,-8.66444,0.000211
0.00011,0.019558,101.486,-101.254,6.85655,0.000496
0.00011,0.019448,167.974,165.979,25.8087,0.0003
0.00011,0.019338,26.3663,16.21,20.7946,0.000206
0.00011,0.019228,227.24,225.558,27.6013,0.000418
0.00011,0.019118,155.087,132.456,80.6678,0.00042
0.00011,0.019008,100.282,32.8089,94.7628,-0.00018
0.00011,0.018898,19.4324,14.5947,12.8301,0.001317
0.00011,0.018788,257.668,-255.937,29.818,-0.00027
0.00011,0.018678,46.5235,30.159,35.4242,0.000292
0.00011,0.018568,246.892,246.12,19.5054,0.000475
0.00011,0.018458,109.673,108.251,17.603,0.000254
0.00011,0.018348,158.556,-157.932,14.0484,8.21E-05
0.00011,0.018238,154.864,153.509,20.4391,0.000254
0.00011,0.018128,269.463,269.349,7.81562,0.000956
0.00011,0.018018,449.556,449.215,-17.5088,4.64E-05
0.00011,0.017908,375.805,375.762,5.6337,0.000204
0.00011,0.017798,47.6574,47.3069,5.76951,0.001139
0.00011,0.017688,198.358,-198.095,-10.207,-0.00041
0.00011,0.017578,208.501,-205.616,-34.5636,0.000439
0.00011,0.017468,211.236,-209.577,-26.4264,5.95E-06
0.00011,0.017358,59.1671,-58.8955,5.66259,0.00088
0.00011,0.017248,184.57,184.259,-10.7236,-1.90E-04
0.00011,0.017138,409.162,409.036,-10.1647,0.000599
0.00011,0.017028,621.35,621.336,-4.23738,0.000249
0.00011,0.016918,659.743,659.743,-0.98349,0.000277
0.00011,0.016808,159.312,159.301,1.80328,0.000216
0.00011,0.016698,31.4502,20.0387,-24.2398,0.000214
0.00011,0.016588,441.392,-440.85,-21.8735,0.00091
0.00011,0.016478,263.494,-263.349,-8.72991,-0.00016
0.00011,0.016368,287.578,287.188,14.97,0.000718
0.00011,0.016258,256.944,-255.781,24.422,0.000144
0.00011,0.016148,141.414,141.413,-0.40146,0.000191
0.00011,0.016038,175.828,175.782,-4.00045,0.000138
0.00011,0.015928,78.0626,-77.4633,-9.65481,0.000271
0.00011,0.015818,99.5223,99.5065,-1.77208,0.0006
0.00011,0.015708,157.176,156.485,14.7214,0.000137
0.00011,0.015598,201.267,-201.02,9.96124,0.000338
0.00011,0.015488,234.713,-234.668,-4.61235,0.000232
0.00011,0.015378,150.308,-150.199,5.73696,0.000601
0.00011,0.015268,270.572,-270.434,-8.66394,-0.00012
0.00011,0.015158,197.729,-197.713,-2.54222,0.000195
0.00011,0.015048,13.8682,13.8661,-0.24174,0.000738
0.00011,0.014938,140.885,140.463,10.8975,-1.49E-05
0.00011,0.014828,227.633,225.632,30.1157,0.000579
0.00011,0.014718,44.9332,-44.6553,4.99016,7.39E-05
0.00011,0.014608,283.294,-283.088,10.8194,0.000855
0.00011,0.014498,278.048,-277.134,-22.5235,5.33E-06
0.00011,0.014388,88.7302,-81.7142,-34.5808,0.000525
0.00011,0.014278,287.497,287.49,1.98834,9.21E-05
0.00011,0.014168,106.011,-105.232,12.8246,0.000356
0.00011,0.014058,110.842,-110.831,1.58427,0.000389
0.00011,0.013948,116.253,-115.392,-14.1191,0.000143
0.00011,0.013838,296.802,-296.308,-17.1174,0.00055
0.00011,0.013728,490.353,490.023,17.9735,1.57E-05
0.00011,0.013618,394.937,394.549,17.4933,0.00046
0.00011,0.013508,245.415,245.369,4.766,0.000385
0.00011,0.013398,201.14,201.128,2.17962,5.32E-04
0.00011,0.013288,487.344,487.135,14.2534,0.000196
0.00011,0.013178,147.01,-146.985,2.72592,0.000164
0.00011,0.013068,44.5557,-44.1029,-6.33537,0.000674
0.00011,0.012958,482.625,482.595,-5.31539,0.000199
0.00011,0.012848,228.103,-227.216,-20.0994,0.000379
0.00011,0.012738,123.334,122.843,-10.9885,0.000793
0.00011,0.012628,53.3899,52.6939,8.5927,-3.20E-04
0.00011,0.012518,38.1055,-37.4047,-7.27448,0.000529
0.00011,0.012408,9.48125,-2.22875,-9.21557,0.000381
0.00011,0.012298,339.198,339.198,0.037219,0.000742
0.00011,0.012188,221.477,221.474,-1.03455,-2.26E-05
0.00011,0.012078,335.771,-334.943,-23.5728,0.00031
0.00011,0.011968,313.567,-313.11,-16.9166,0.000413
0.00011,0.011858,341.775,-341.775,0.096981,-0.00017
0.00011,0.011748,18.7611,-18.7574,-0.37268,0.001043
0.00011,0.011638,203.264,203.264,-0.12297,-0.00011
0.00011,0.011528,107.818,-106.931,13.7971,0.00029
0.00011,0.011418,31.0377,23.1695,20.6522,0.000378
0.00011,0.011308,454.86,-454.853,2.54118,0.000371
